time,meterusage
2019-01-26 17:15:00,59.63
2019-01-26 17:30:00,59.33
2019-01-26 17:45:00,60.18
2019-01-26 18:00:00,60.36
2019-01-26 18:15:00,60.17
2019-01-26 18:30:00,59.14
2019-01-26 18:45:00,59.59
2019-01-26 19:00:00,59.93
2019-01-26 19:15:00,59.75
2019-01-26 19:30:00,58.68
2019-01-26 19:45:00,56.85
2019-01-26 20:00:00,55.79
2019-01-26 20:15:00,55.69
2019-01-26 20:30:00,55.2
2019-01-26 20:45:00,55.5
2019-01-26 21:00:00,56.27
2019-01-26 21:15:00,55.79
2019-01-26 21:30:00,54.96
2019-01-26 21:45:00,54.81
2019-01-26 22:00:00,55.4
2019-01-26 22:15:00,55.33
2019-01-26 22:30:00,54.8
2019-01-26 22:45:00,54.73
2019-01-26 23:00:00,55.02
2019-01-26 23:15:00,55.11
2019-01-26 23:30:00,54.81
2019-01-26 23:45:00,55.88
2019-01-27 00:00:00,56.39
2019-01-27 00:15:00,55.57
2019-01-27 00:30:00,54.63
2019-01-27 00:45:00,55.18
2019-01-27 01:00:00,55.05
2019-01-27 01:15:00,55.4
2019-01-27 01:30:00,55.09
2019-01-27 01:45:00,55.27
2019-01-27 02:00:00,55.9
2019-01-27 02:15:00,55.85
2019-01-27 02:30:00,55.65
2019-01-27 02:45:00,55.66
2019-01-27 03:00:00,55.59
2019-01-27 03:15:00,55.15
2019-01-27 03:30:00,55.88
2019-01-27 03:45:00,54.85
2019-01-27 04:00:00,54.99
2019-01-27 04:15:00,55.58
2019-01-27 04:30:00,55.55
2019-01-27 04:45:00,54.8
2019-01-27 05:00:00,54.88
2019-01-27 05:15:00,54.85
2019-01-27 05:30:00,55.38
2019-01-27 05:45:00,55.26
2019-01-27 06:00:00,55.2
2019-01-27 06:15:00,55.0
2019-01-27 06:30:00,56.44
2019-01-27 06:45:00,58.58
2019-01-27 07:00:00,59.18
2019-01-27 07:15:00,59.82
2019-01-27 07:30:00,59.26
2019-01-27 07:45:00,59.4
2019-01-27 08:00:00,59.54
2019-01-27 08:15:00,59.94
2019-01-27 08:30:00,58.99
2019-01-27 08:45:00,59.31
2019-01-27 09:00:00,60.11
2019-01-27 09:15:00,59.21
2019-01-27 09:30:00,59.08
2019-01-27 09:45:00,59.36
2019-01-27 10:00:00,59.54
2019-01-27 10:15:00,59.22
2019-01-27 10:30:00,59.0
2019-01-27 10:45:00,59.56
2019-01-27 11:00:00,59.78
2019-01-27 11:15:00,58.94
2019-01-27 11:30:00,59.11
2019-01-27 11:45:00,59.02
2019-01-27 12:00:00,59.47
2019-01-27 12:15:00,59.33
2019-01-27 12:30:00,59.04
2019-01-27 12:45:00,58.88
2019-01-27 13:00:00,59.2
2019-01-27 13:15:00,59.22
2019-01-27 13:30:00,58.76
2019-01-27 13:45:00,59.47
2019-01-27 14:00:00,59.61
2019-01-27 14:15:00,59.79
2019-01-27 14:30:00,59.37
2019-01-27 14:45:00,59.77
2019-01-27 15:00:00,59.93
2019-01-27 15:15:00,58.79
2019-01-27 15:30:00,57.83
2019-01-27 15:45:00,58.83
2019-01-27 16:00:00,59.53
2019-01-27 16:15:00,59.64
2019-01-27 16:30:00,62.92
2019-01-27 16:45:00,65.21
2019-01-27 17:00:00,66.25
2019-01-27 17:15:00,66.55
2019-01-27 17:30:00,66.84
2019-01-27 17:45:00,67.16
2019-01-27 18:00:00,83.64
2019-01-27 18:15:00,105.89
2019-01-27 18:30:00,83.08
2019-01-27 18:45:00,67.83
2019-01-27 19:00:00,68.57
2019-01-27 19:15:00,68.13
2019-01-27 19:30:00,68.51
2019-01-27 19:45:00,67.1
2019-01-27 20:00:00,65.59
2019-01-27 20:15:00,65.1
2019-01-27 20:30:00,64.87
2019-01-27 20:45:00,64.83
2019-01-27 21:00:00,64.86
2019-01-27 21:15:00,65.08
2019-01-27 21:30:00,64.64
2019-01-27 21:45:00,64.36
2019-01-27 22:00:00,65.03
2019-01-27 22:15:00,64.52
2019-01-27 22:30:00,64.34
2019-01-27 22:45:00,64.28
2019-01-27 23:00:00,65.03
2019-01-27 23:15:00,64.93
2019-01-27 23:30:00,64.88
2019-01-27 23:45:00,95.33
2019-01-28 00:00:00,117.32
2019-01-28 00:15:00,98.75
2019-01-28 00:30:00,76.61
2019-01-28 00:45:00,69.79
2019-01-28 01:00:00,69.09
2019-01-28 01:15:00,96.92
2019-01-28 01:30:00,125.42
2019-01-28 01:45:00,96.2
2019-01-28 02:00:00,78.0
2019-01-28 02:15:00,80.43
2019-01-28 02:30:00,91.33
2019-01-28 02:45:00,171.2
2019-01-28 03:00:00,160.12
2019-01-28 03:15:00,113.28
2019-01-28 03:30:00,104.73
2019-01-28 03:45:00,113.4
2019-01-28 04:00:00,125.9
2019-01-28 04:15:00,125.3
2019-01-28 04:30:00,119.86
2019-01-28 04:45:00,119.57
2019-01-28 05:00:00,128.93
2019-01-28 05:15:00,138.75
2019-01-28 05:30:00,138.23
2019-01-28 05:45:00,136.3
2019-01-28 06:00:00,136.28
2019-01-28 06:15:00,142.94
2019-01-28 06:30:00,159.07
2019-01-28 06:45:00,181.4
2019-01-28 07:00:00,191.21
2019-01-28 07:15:00,195.59
2019-01-28 07:30:00,210.15
2019-01-28 07:45:00,218.83
2019-01-28 08:00:00,229.99
2019-01-28 08:15:00,250.15
2019-01-28 08:30:00,264.45
2019-01-28 08:45:00,277.52
2019-01-28 09:00:00,290.86
2019-01-28 09:15:00,298.53
2019-01-28 09:30:00,301.64
2019-01-28 09:45:00,302.19
2019-01-28 10:00:00,299.7
2019-01-28 10:15:00,298.06
2019-01-28 10:30:00,298.78
2019-01-28 10:45:00,299.43
2019-01-28 11:00:00,296.06
2019-01-28 11:15:00,290.36
2019-01-28 11:30:00,286.19
2019-01-28 11:45:00,283.39
2019-01-28 12:00:00,291.55
2019-01-28 12:15:00,286.43
2019-01-28 12:30:00,284.06
2019-01-28 12:45:00,284.29
2019-01-28 13:00:00,275.72
2019-01-28 13:15:00,270.08
2019-01-28 13:30:00,263.88
2019-01-28 13:45:00,264.65
2019-01-28 14:00:00,262.9
2019-01-28 14:15:00,260.62
2019-01-28 14:30:00,259.51
2019-01-28 14:45:00,264.51
2019-01-28 15:00:00,267.05
2019-01-28 15:15:00,262.74
2019-01-28 15:30:00,260.23
2019-01-28 15:45:00,263.78
2019-01-28 16:00:00,266.86
2019-01-28 16:15:00,263.91
2019-01-28 16:30:00,261.94
2019-01-28 16:45:00,262.38
2019-01-28 17:00:00,260.28
2019-01-28 17:15:00,259.08
2019-01-28 17:30:00,244.64
2019-01-28 17:45:00,221.02
2019-01-28 18:00:00,193.22
2019-01-28 18:15:00,177.22
2019-01-28 18:30:00,171.0
2019-01-28 18:45:00,168.01
2019-01-28 19:00:00,202.43
2019-01-28 19:15:00,182.21
2019-01-28 19:30:00,151.28
2019-01-28 19:45:00,143.6
2019-01-28 20:00:00,138.79
2019-01-28 20:15:00,132.22
2019-01-28 20:30:00,127.47
2019-01-28 20:45:00,164.88
2019-01-28 21:00:00,159.18
2019-01-28 21:15:00,127.71
2019-01-28 21:30:00,119.1
2019-01-28 21:45:00,118.7
2019-01-28 22:00:00,105.2
2019-01-28 22:15:00,75.25
2019-01-28 22:30:00,58.32
2019-01-28 22:45:00,56.15
2019-01-28 23:00:00,55.45
2019-01-28 23:15:00,52.22
2019-01-28 23:30:00,50.42
2019-01-28 23:45:00,50.29
2019-01-29 00:00:00,50.72
2019-01-29 00:15:00,50.51
2019-01-29 00:30:00,50.72
2019-01-29 00:45:00,51.64
2019-01-29 01:00:00,51.61
2019-01-29 01:15:00,50.81
2019-01-29 01:30:00,51.11
2019-01-29 01:45:00,51.03
2019-01-29 02:00:00,50.43
2019-01-29 02:15:00,50.86
2019-01-29 02:30:00,51.11
2019-01-29 02:45:00,50.88
2019-01-29 03:00:00,50.85
2019-01-29 03:15:00,51.17
2019-01-29 03:30:00,55.93
2019-01-29 03:45:00,60.51
2019-01-29 04:00:00,62.2
2019-01-29 04:15:00,64.35
2019-01-29 04:30:00,67.09
2019-01-29 04:45:00,67.32
2019-01-29 05:00:00,68.37
2019-01-29 05:15:00,76.87
2019-01-29 05:30:00,100.3
2019-01-29 05:45:00,175.92
2019-01-29 06:00:00,168.14
2019-01-29 06:15:00,132.99
2019-01-29 06:30:00,148.67
2019-01-29 06:45:00,181.59
2019-01-29 07:00:00,202.59
2019-01-29 07:15:00,215.77
2019-01-29 07:30:00,230.06
2019-01-29 07:45:00,248.68
2019-01-29 08:00:00,261.07
2019-01-29 08:15:00,273.5
2019-01-29 08:30:00,280.26
2019-01-29 08:45:00,289.19
2019-01-29 09:00:00,296.28
2019-01-29 09:15:00,297.29
2019-01-29 09:30:00,295.16
2019-01-29 09:45:00,294.71
2019-01-29 10:00:00,293.45
2019-01-29 10:15:00,282.78
2019-01-29 10:30:00,280.45
2019-01-29 10:45:00,285.25
2019-01-29 11:00:00,293.98
2019-01-29 11:15:00,290.21
2019-01-29 11:30:00,287.59
2019-01-29 11:45:00,284.94
2019-01-29 12:00:00,288.14
2019-01-29 12:15:00,284.36
2019-01-29 12:30:00,282.75
2019-01-29 12:45:00,276.78
2019-01-29 13:00:00,276.35
2019-01-29 13:15:00,278.36
2019-01-29 13:30:00,274.75
2019-01-29 13:45:00,268.84
2019-01-29 14:00:00,273.33
2019-01-29 14:15:00,268.86
2019-01-29 14:30:00,268.34
2019-01-29 14:45:00,265.21
2019-01-29 15:00:00,263.35
2019-01-29 15:15:00,263.97
2019-01-29 15:30:00,268.1
2019-01-29 15:45:00,264.75
2019-01-29 16:00:00,267.69
2019-01-29 16:15:00,267.22
2019-01-29 16:30:00,265.59
2019-01-29 16:45:00,265.62
2019-01-29 17:00:00,263.68
2019-01-29 17:15:00,264.23
2019-01-29 17:30:00,246.67
2019-01-29 17:45:00,214.69
2019-01-29 18:00:00,177.9
2019-01-29 18:15:00,163.16
2019-01-29 18:30:00,161.78
2019-01-29 18:45:00,160.01
2019-01-29 19:00:00,196.73
2019-01-29 19:15:00,183.09
2019-01-29 19:30:00,146.42
2019-01-29 19:45:00,131.99
2019-01-29 20:00:00,128.28
2019-01-29 20:15:00,124.99
2019-01-29 20:30:00,122.72
2019-01-29 20:45:00,122.88
2019-01-29 21:00:00,159.45
2019-01-29 21:15:00,144.35
2019-01-29 21:30:00,122.42
2019-01-29 21:45:00,113.08
2019-01-29 22:00:00,87.17
2019-01-29 22:15:00,64.96
2019-01-29 22:30:00,58.69
2019-01-29 22:45:00,58.38
2019-01-29 23:00:00,57.77
2019-01-29 23:15:00,55.14
2019-01-29 23:30:00,54.68
2019-01-29 23:45:00,54.77
2019-01-30 00:00:00,54.28
2019-01-30 00:15:00,53.91
2019-01-30 00:30:00,54.29
2019-01-30 00:45:00,54.1
2019-01-30 01:00:00,54.17
2019-01-30 01:15:00,54.39
2019-01-30 01:30:00,54.5
2019-01-30 01:45:00,54.87
2019-01-30 02:00:00,55.44
2019-01-30 02:15:00,55.26
2019-01-30 02:30:00,55.32
2019-01-30 02:45:00,55.4
2019-01-30 03:00:00,55.4
2019-01-30 03:15:00,55.83
2019-01-30 03:30:00,61.97
2019-01-30 03:45:00,66.24
2019-01-30 04:00:00,67.98
2019-01-30 04:15:00,71.3
2019-01-30 04:30:00,73.65
2019-01-30 04:45:00,73.77
2019-01-30 05:00:00,75.46
2019-01-30 05:15:00,83.27
2019-01-30 05:30:00,104.5
2019-01-30 05:45:00,166.09
2019-01-30 06:00:00,160.56
2019-01-30 06:15:00,132.47
2019-01-30 06:30:00,144.09
2019-01-30 06:45:00,166.38
2019-01-30 07:00:00,182.67
2019-01-30 07:15:00,196.18
2019-01-30 07:30:00,208.17
2019-01-30 07:45:00,223.4
2019-01-30 08:00:00,246.21
2019-01-30 08:15:00,263.55
2019-01-30 08:30:00,279.87
2019-01-30 08:45:00,286.84
2019-01-30 09:00:00,286.44
2019-01-30 09:15:00,289.94
2019-01-30 09:30:00,285.24
2019-01-30 09:45:00,281.42
2019-01-30 10:00:00,280.23
2019-01-30 10:15:00,285.14
2019-01-30 10:30:00,291.38
2019-01-30 10:45:00,286.26
2019-01-30 11:00:00,284.55
2019-01-30 11:15:00,278.96
2019-01-30 11:30:00,272.8
2019-01-30 11:45:00,272.75
2019-01-30 12:00:00,276.25
2019-01-30 12:15:00,276.01
2019-01-30 12:30:00,279.99
2019-01-30 12:45:00,284.94
2019-01-30 13:00:00,285.62
2019-01-30 13:15:00,282.34
2019-01-30 13:30:00,278.59
2019-01-30 13:45:00,276.41
2019-01-30 14:00:00,276.66
2019-01-30 14:15:00,271.1
2019-01-30 14:30:00,269.13
2019-01-30 14:45:00,271.82
2019-01-30 15:00:00,273.03
2019-01-30 15:15:00,276.23
2019-01-30 15:30:00,272.86
2019-01-30 15:45:00,269.35
2019-01-30 16:00:00,264.98
2019-01-30 16:15:00,267.89
2019-01-30 16:30:00,266.3
2019-01-30 16:45:00,263.65
2019-01-30 17:00:00,263.44
2019-01-30 17:15:00,263.32
2019-01-30 17:30:00,243.45
2019-01-30 17:45:00,215.46
2019-01-30 18:00:00,187.25
2019-01-30 18:15:00,172.87
2019-01-30 18:30:00,169.77
2019-01-30 18:45:00,169.92
2019-01-30 19:00:00,193.78
2019-01-30 19:15:00,206.33
2019-01-30 19:30:00,178.2
2019-01-30 19:45:00,161.53
2019-01-30 20:00:00,154.1
2019-01-30 20:15:00,148.43
2019-01-30 20:30:00,150.94
2019-01-30 20:45:00,193.26
2019-01-30 21:00:00,175.27
2019-01-30 21:15:00,144.26
2019-01-30 21:30:00,138.59
2019-01-30 21:45:00,138.9
2019-01-30 22:00:00,117.29
2019-01-30 22:15:00,85.21
2019-01-30 22:30:00,73.21
2019-01-30 22:45:00,72.45
2019-01-30 23:00:00,66.18
2019-01-30 23:15:00,56.47
2019-01-30 23:30:00,53.72
2019-01-30 23:45:00,53.28
2019-01-31 00:00:00,52.96
2019-01-31 00:15:00,53.44
2019-01-31 00:30:00,53.66
2019-01-31 00:45:00,53.41
2019-01-31 01:00:00,52.89
2019-01-31 01:15:00,52.74
2019-01-31 01:30:00,53.34
2019-01-31 01:45:00,53.55
2019-01-31 02:00:00,53.28
2019-01-31 02:15:00,54.01
2019-01-31 02:30:00,53.74
2019-01-31 02:45:00,53.45
2019-01-31 03:00:00,55.9
2019-01-31 03:15:00,57.77
2019-01-31 03:30:00,62.99
2019-01-31 03:45:00,68.91
2019-01-31 04:00:00,70.59
2019-01-31 04:15:00,70.71
2019-01-31 04:30:00,73.36
2019-01-31 04:45:00,80.88
2019-01-31 05:00:00,83.47
2019-01-31 05:15:00,84.76
2019-01-31 05:30:00,102.68
2019-01-31 05:45:00,178.13
2019-01-31 06:00:00,181.78
2019-01-31 06:15:00,144.14
2019-01-31 06:30:00,161.67
2019-01-31 06:45:00,193.62
2019-01-31 07:00:00,212.67
2019-01-31 07:15:00,223.35
2019-01-31 07:30:00,239.55
2019-01-31 07:45:00,247.9
2019-01-31 08:00:00,256.48
2019-01-31 08:15:00,267.47
2019-01-31 08:30:00,275.99
2019-01-31 08:45:00,292.62
2019-01-31 09:00:00,300.42
2019-01-31 09:15:00,299.45
2019-01-31 09:30:00,291.44
2019-01-31 09:45:00,294.44
2019-01-31 10:00:00,302.3
2019-01-31 10:15:00,296.92
2019-01-31 10:30:00,297.38
2019-01-31 10:45:00,300.49
2019-01-31 11:00:00,295.52
2019-01-31 11:15:00,289.84
2019-01-31 11:30:00,281.65
2019-01-31 11:45:00,286.01
2019-01-31 12:00:00,296.77
2019-01-31 12:15:00,295.5
2019-01-31 12:30:00,296.67
2019-01-31 12:45:00,287.88
2019-01-31 13:00:00,283.96
2019-01-31 13:15:00,281.63
2019-01-31 13:30:00,283.45
2019-01-31 13:45:00,284.79
2019-01-31 14:00:00,283.7
2019-01-31 14:15:00,281.43
2019-01-31 14:30:00,275.54
2019-01-31 14:45:00,275.23
2019-01-31 15:00:00,280.83
2019-01-31 15:15:00,285.76
2019-01-31 15:30:00,280.97
2019-01-31 15:45:00,275.2
2019-01-31 16:00:00,274.67
2019-01-31 16:15:00,268.9
2019-01-31 16:30:00,269.74
2019-01-31 16:45:00,272.21
2019-01-31 17:00:00,267.2
2019-01-31 17:15:00,262.34
2019-01-31 17:30:00,249.66
2019-01-31 17:45:00,215.24
2019-01-31 18:00:00,182.48
2019-01-31 18:15:00,169.62
2019-01-31 18:30:00,165.69
2019-01-31 18:45:00,161.6
2019-01-31 19:00:00,167.42
2019-01-31 19:15:00,200.04
2019-01-31 19:30:00,167.06
2019-01-31 19:45:00,137.83
2019-01-31 20:00:00,133.82
2019-01-31 20:15:00,131.18
2019-01-31 20:30:00,129.98
2019-01-31 20:45:00,151.13
2019-01-31 21:00:00,165.07
2019-01-31 21:15:00,138.13
2019-01-31 21:30:00,122.45
2019-01-31 21:45:00,119.06
2019-01-31 22:00:00,92.49
2019-01-31 22:15:00,68.12
2019-01-31 22:30:00,61.98
2019-01-31 22:45:00,61.3
2019-01-31 23:00:00,59.38
2019-01-31 23:15:00,55.7
2019-01-31 23:30:00,54.34
2019-01-31 23:45:00,54.36
